observation,state,year,dmargin,demwin,dwinnext,bin
715,5,1986,27.01900303,1,1,39
716,5,1988,23.55690897,1,1,37
717,5,1990,21.18514776,1,1,36
718,5,1994,37.94053197,1,1,44
719,5,2004,42.48,1,1,47
720,5,2006,46.04,1,1,49
721,5,1964,28.00529003,1,1,40
722,5,1966,26.72001421,1,1,39
723,5,1970,46.3519901,1,1,49
724,5,1978,35.51371098,1,1,43
725,5,1980,28.82467508,1,1,40
726,5,1986,42.62659252,1,1,47
727,5,1988,46.02097273,1,1,49
728,5,1990,34.29220915,1,1,43
729,5,1994,18.27020943,1,1,35
730,5,1996,39.51699436,1,1,45
731,5,1998,47.37522602,1,1,49
732,5,1964,-37.86388636,0,0,7
733,5,1970,-44.98905838,0,0,3
734,5,1976,44.44862902,1,1,48
735,5,1978,48.99381101,1,1,50
736,5,1980,35.12773812,1,1,43
737,5,1986,39.03395832,1,1,45
738,5,1988,37.32498884,1,1,44
739,5,1990,23.04974794,1,1,37
740,5,1964,3.465548158,1,0,27
741,5,1966,-6.961855292,0,0,22
742,5,1970,-44.3431139,0,0,3
743,5,1976,-10.15617549,0,0,20
744,5,1978,-11.9607538,0,0,20
745,5,1980,-41.70852602,0,0,5
746,5,1986,-44.89123523,0,0,3
747,5,1988,-42.90122688,0,0,4
748,5,1990,-32.26687908,0,1,9
749,5,1964,16.50422812,1,1,34
750,5,1966,11.58134937,1,1,31
751,5,1970,10.44440866,1,1,31
752,5,1976,1.426270604,1,0,26
753,5,1978,-10.05267799,0,0,20
754,5,1980,-47.70436883,0,1,2
755,5,1986,20.66543996,1,1,36
756,5,1988,28.22606862,1,1,40
757,5,1990,21.40504122,1,1,36
758,5,1994,27.56667733,1,1,39
759,5,1996,41.80728495,1,1,46
760,5,1998,39.04487789,1,1,45
761,5,2004,48.98,1,1,50
762,5,1964,-30.02719879,0,0,10
763,5,1966,-46.13863528,0,0,2
764,5,1970,-36.77788973,0,1,7
765,5,1976,6.519237161,1,1,29
766,5,1978,8.026608825,1,0,30
767,5,1980,-6.407761574,0,0,22
768,5,1988,-42.76357889,0,0,4
769,5,1990,-27.65117884,0,1,12
770,5,1964,-18.11413765,0,0,16
771,5,1966,-45.77698708,0,0,3
772,5,1970,-47.31594622,0,0,2
773,5,1976,28.09916437,1,1,40
774,5,1978,25.83271265,1,1,38
775,5,1980,9.117910266,1,1,30
776,5,1986,14.2259717,1,1,33
777,5,1988,11.52112186,1,1,31
778,5,1990,5.421853065,1,1,28
779,5,1994,0.414693356,1,1,26
780,5,1996,8.560138941,1,0,30
781,5,1998,-2.321884036,0,1,24
782,5,2000,1.864821,1,1,26
783,5,2004,29.86,1,1,40
784,5,2006,33,1,1,42
785,5,1964,16.49761498,1,1,34
786,5,1966,22.34388292,1,1,37
787,5,1970,47.58190513,1,1,49
788,5,1976,-45.00523806,0,0,3
789,5,1978,-26.56750381,0,0,12
790,5,1980,-46.47559822,0,0,2
791,5,1986,-27.3680687,0,0,12
792,5,1988,-31.19649887,0,0,10
793,5,1990,-4.958590865,0,1,23
794,5,1964,5.633041263,1,1,28
795,5,1966,9.021353722,1,1,30
796,5,1970,-1.021951437,0,1,25
797,5,1976,27.23063231,1,1,39
798,5,1978,17.21920669,1,1,34
799,5,1980,15.48867822,1,1,33
800,5,1986,-12.89677322,0,0,19
801,5,1988,-23.94736707,0,0,14
802,5,1990,-16.17971659,0,0,17
803,5,1994,-21.65056169,0,0,15
804,5,1996,-9.847593307,0,0,21
805,5,1998,-8.615732193,0,0,21
806,5,2000,-1.02,0,1,25
807,5,1976,-17.14979112,0,0,17
808,5,1978,-27.417624,0,0,12
809,5,1990,-34.54037011,0,0,8
810,5,1994,-37.34145761,0,0,7
811,5,1996,-30.87472022,0,0,10
812,5,1998,-28.65661383,0,0,11
813,5,2000,-33.14,0,1,9
814,5,2004,21.4,1,1,36
815,5,2006,31.74,1,1,41
816,5,1976,-18.5043335,0,0,16
817,5,1978,-31.89618289,0,0,10
818,5,1980,-48.3568728,0,0,1
819,5,1986,-22.02545702,0,0,14
820,5,1988,-37.16565371,0,0,7
821,5,1990,-35.27420759,0,0,8
822,5,1994,-41.36357605,0,0,5
823,5,1996,-35.93763411,0,0,8
824,5,1998,-32.97851682,0,0,9
825,5,2004,-35.86,0,0,8
826,5,2006,-37.02,0,0,7
827,5,1976,-15.30795991,0,0,18
828,5,1978,-16.2748009,0,0,17
829,5,1980,-9.441772103,0,0,21
830,5,1986,-37.44928241,0,0,7
831,5,1988,-34.71012712,0,0,8
832,5,1990,-5.652031302,0,0,23
833,5,1994,-24.25932586,0,0,13
834,5,1996,-25.50664246,0,0,13
835,5,1998,-12.49552369,0,0,19
836,5,2000,-22.42,0,0,14
837,5,2006,-33.86,0,0,9
838,5,1978,47.47455418,1,0,49
839,5,1980,-6.533288956,0,0,22
840,5,1986,-48.14359546,0,0,1
841,5,1988,-31.22189343,0,0,10
842,5,1990,-22.87965119,0,1,14
843,5,1994,2.283167839,1,1,27
844,5,1996,0.963845849,1,1,26
845,5,1998,15.00088573,1,1,33
846,5,2000,25.96,1,0,38
847,5,2004,-36.28,0,0,7
848,5,1976,-29.99464273,0,0,11
849,5,1978,-37.31321096,0,0,7
850,5,1986,-49.1312027,0,0,1
851,5,1988,-46.00554109,0,0,2
852,5,1994,-16.391927,0,0,17
853,5,1996,-16.78957343,0,0,17
854,5,1998,-17.87000895,0,0,17
855,5,2004,32.74,1,1,42
856,5,2006,28.98,1,1,40
857,5,1986,31.13324344,1,1,41
858,5,1988,23.20023179,1,0,37
859,5,1990,-1.531583071,0,0,25
860,5,1994,-17.5525099,0,0,17
861,5,1996,-19.21438277,0,0,16
862,5,1998,-24.34004843,0,0,13
863,5,2000,-21.88,0,0,15
864,5,2004,-27.56,0,0,12
865,5,2006,-23.66,0,0,14
866,5,1988,-49.99443889,0,0,1
867,5,1994,-38.19415271,0,0,6
868,5,1996,-27.7410686,0,0,12
869,5,1998,-21.31865621,0,0,15
870,5,2000,-31.46,0,0,10
871,5,2004,-33.22,0,0,9
872,5,2006,-21.32,0,0,15
873,5,1994,-19.85636353,0,1,16
874,5,1996,0.957348943,1,1,26
875,5,1998,17.14783013,1,1,34
876,5,2000,26.46,1,0,39
877,5,2004,-31.06,0,0,10
878,5,2006,-23.76,0,0,14
879,5,1994,-46.6992557,0,0,2
880,5,1996,-36.80248857,0,0,7
881,5,1998,-38.08808029,0,0,6
882,5,2000,-37.12,0,1,7
883,5,2004,20.76,1,1,36
884,5,2006,24.66,1,1,38
885,5,1996,-38.96093667,0,0,6
886,5,2000,-36.88,0,0,7
887,5,2004,-33.8,0,0,9
888,5,2006,-23.36,0,0,14
889,5,1994,-2.517786622,0,0,24
890,5,1996,-10.71200669,0,0,20
891,5,1998,-2.218639851,0,1,24
892,5,2000,3.450932,1,0,27
893,5,2004,-28.36,0,0,11
894,5,2006,-30.86,0,0,10
895,5,1994,21.31047249,1,1,36
896,5,1996,29.44819927,1,1,40
897,5,2000,42.38,1,0,47
898,5,2004,-23.1,0,0,14
899,5,2006,-9.98,0,0,21
900,5,1994,-39.21628594,0,0,6
901,5,1996,-36.14555597,0,0,7
902,5,1998,-26.35514736,0,0,12
903,5,2000,-35.82,0,1,8
904,5,2004,27.38,1,1,39
905,5,2006,38.2,1,1,45
906,5,1994,-32.91248083,0,0,9
907,5,1996,-35.6895715,0,0,8
908,5,2000,-34.8,0,0,8
909,5,2004,-43,0,0,4
910,5,2006,-33.8,0,0,9
911,5,2004,39.24,1,1,45
912,5,2006,38.5,1,1,45
913,6,1946,4.095682502,1,1,28
914,6,1948,29.67238426,1,1,40
915,6,1950,1.956650615,1,1,26
916,6,1952,2.204242349,1,1,27
917,6,1954,11.50817275,1,1,31
918,6,1956,15.55447578,1,1,33
919,6,1958,33.31887424,1,1,42
920,6,1960,20.01855373,1,1,36
921,6,1962,11.99961901,1,1,31
922,6,1964,35.62105,1,1,43
923,6,1966,12.06383705,1,1,32
924,6,1968,4.274359345,1,0,28
925,6,1970,-6.319889426,0,1,22
926,6,1974,17.64440238,1,1,34
927,6,1976,7.051804662,1,1,29
928,6,1978,24.43512082,1,1,38
929,6,1980,22.02402651,1,1,37
930,6,1984,25.68020225,1,1,38
931,6,1986,36.7365092,1,1,44
932,6,1988,39.85974789,1,1,45
933,6,1990,27.4263829,1,1,39
934,6,1994,20.0804621,1,1,36
935,6,1996,16.72622859,1,1,34
936,6,1998,36.81822121,1,1,44
937,6,2000,43.18,1,1,47
938,6,1946,-32.85092115,0,0,9
939,6,1948,-3.820231557,0,0,24
940,6,1950,-15.53615034,0,0,18
941,6,1952,-26.27845109,0,0,12
942,6,1954,-10.61557531,0,0,20
943,6,1956,-6.765937805,0,1,22
944,6,1958,8.439421654,1,0,30
945,6,1960,-15.22166431,0,0,18
946,6,1962,-23.69851768,0,1,14
947,6,1966,-4.584097862,0,0,23
948,6,1968,-25.70991814,0,0,13
949,6,1970,-26.78720653,0,0,12
950,6,1974,3.882548213,1,1,27
951,6,1976,0.998866558,1,1,26
952,6,1978,5.785700679,1,1,28
953,6,1980,15.34842551,1,1,33
954,6,1984,7.66942203,1,1,29
955,6,1986,2.929127216,1,1,27
956,6,1988,25.47028959,1,1,38
957,6,1990,21.34152651,1,1,36
958,6,1994,13.508448,1,1,32
959,6,1996,18.7771678,1,1,35
960,6,1998,2.434316278,1,1,27
961,6,2000,16.38445,1,1,34
962,6,2004,37.66,1,1,44
963,6,2006,41.36,1,1,46
964,6,1946,-9.143555164,0,1,21
965,6,1948,1.403141022,1,0,26
966,6,1950,-3.265726566,0,0,24
967,6,1952,-15.47654867,0,0,18
968,6,1954,-6.013453007,0,0,22
969,6,1956,-0.470551595,0,0,25
970,6,1958,-0.428341537,0,0,25
971,6,1960,-4.097175598,0,0,23
972,6,1962,-9.311035275,0,1,21
973,6,1966,3.428867459,1,1,27
974,6,1968,4.243811965,1,1,28
975,6,1970,30.32651246,1,1,41
976,6,1974,35.89327633,1,1,43
977,6,1976,4.018062353,1,1,28
978,6,1978,0.258764625,1,1,26
979,6,1980,11.16696298,1,1,31
980,6,1984,-15.16741514,0,1,18
981,6,1986,3.722921014,1,1,27
982,6,1990,42.01891124,1,0,47
983,6,1994,-39.24384117,0,0,6
984,6,1996,-37.74073422,0,0,7
985,6,1998,-34.65918303,0,0,8
986,6,2000,-38.76,0,0,6
987,6,2004,4.12,1,1,28
988,6,2006,25.52,1,1,38
989,6,1946,-17.49349535,0,1,17
990,6,1948,3.720423579,1,1,27
991,6,1950,14.60357606,1,1,33
992,6,1952,0.036561489,1,1,26
993,6,1954,6.981530786,1,1,29
994,6,1956,23.51525128,1,1,37
995,6,1958,27.22095251,1,1,39
996,6,1960,37.07463741,1,1,44
997,6,1962,17.29024351,1,1,34
998,6,1966,17.21331179,1,1,34
999,6,1968,9.385326505,1,1,30
1000,6,1970,10.16884148,1,0,31
1001,6,1974,-4.095736146,0,0,23
1002,6,1976,-18.46506,0,0,16
1003,6,1978,-22.4991411,0,0,14
1004,6,1980,-38.91573846,0,0,6
1005,6,1984,-43.70757043,0,0,4
1006,6,1986,-39.59025145,0,0,6
1007,6,1988,-46.15118504,0,0,2
1008,6,1990,-8.101990819,0,0,21
1009,6,1994,-44.59944963,0,0,3
1010,6,1996,-18.09953749,0,0,16
1011,6,1998,-18.68354082,0,0,16
1012,6,2004,-6.54,0,0,22
1013,6,2006,-2.8,0,1,24
1014,6,1974,-19.24164593,0,0,16
1015,6,1976,-32.86176026,0,0,9
1016,6,1978,-25.37325621,0,0,13
1017,6,1980,-47.086972,0,0,2
1018,6,1986,-39.54423368,0,0,6
1019,6,1990,-36.38708591,0,0,7
1020,6,1996,-43.87061298,0,0,4
1021,6,1998,-46.75455987,0,0,2
1022,6,2004,-44.58,0,0,3
1023,6,2006,-19.28,0,0,16
1024,6,1986,-31.47367239,0,0,10
1025,6,1988,-27.3966074,0,0,12
1026,6,1990,-29.00111973,0,0,11
1027,6,1994,-41.85381532,0,0,5
1028,6,1996,-24.47297573,0,0,13
1029,6,1998,-14.41452205,0,0,18
1030,6,2000,-12.24,0,0,19
1031,6,2004,-20.68,0,0,15
1032,6,2006,-19.04,0,0,16
1033,6,2004,-12.22,0,1,19
1034,6,2006,13.26,1,1,32
1035,7,1946,-6.148815155,0,1,22
1036,7,1948,10.48694849,1,1,31
1037,7,1950,16.44640863,1,1,34
1038,7,1952,7.93608129,1,1,29
1039,7,1954,13.92520964,1,0,32
1040,7,1956,-7.360193133,0,1,22
1041,7,1958,8.682152629,1,1,30
1042,7,1960,16.91602468,1,1,34
1043,7,1962,15.55924416,1,1,33
1044,7,1966,16.80772305,1,1,34
1045,7,1968,25.15625656,1,1,38
1046,7,1970,0.642377138,1,1,26
1047,7,1974,26.75027251,1,1,39
1048,7,1976,15.27546644,1,1,33
1049,7,1978,20.23912668,1,1,36
1050,7,1980,26.08236074,1,1,39
1051,7,1984,23.78197014,1,1,37
1052,7,1986,48.79996777,1,1,50
1053,7,1990,42.80588627,1,1,47
1054,7,1994,48.58052135,1,1,50
1055,7,1996,48.59995246,1,1,50
1056,7,1998,16.64824486,1,1,34
1057,7,2000,43.84,1,1,47
1058,7,2004,45.96,1,1,48
1059,7,2006,48.92,1,1,50
1060,7,1946,-10.58371067,0,1,20
1061,7,1948,3.294479847,1,0,27
1062,7,1950,-1.64411962,0,0,25
1063,7,1952,-10.97101271,0,0,20
1064,7,1954,-1.378002763,0,0,25
1065,7,1956,-18.09827387,0,1,16
1066,7,1958,6.578198075,1,0,29
1067,7,1960,-0.24321816,0,1,25
1068,7,1962,1.604497433,1,1,26
1069,7,1966,13.00804615,1,1,32
1070,7,1968,8.705806732,1,0,30
1071,7,1970,-6.512638927,0,0,22
1072,7,1974,19.81236637,1,1,35
1073,7,1976,30.98310828,1,1,41
1074,7,1978,39.84447718,1,1,45
1075,7,1980,6.748834252,1,1,29
1076,7,1984,9.19637084,1,1,30
1077,7,1986,34.76909101,1,1,43
1078,7,1988,27.23633051,1,1,39
1079,7,1990,19.41002607,1,1,35
1080,7,1994,0.011286139,1,1,26
1081,7,1996,6.648686528,1,1,29
1082,7,1998,25.55560172,1,0,38
1083,7,2000,-1.26,0,0,25
1084,7,2004,-8.44,0,1,21
1085,7,2006,0.04,1,1,26
1086,7,1946,-17.72100925,0,1,17
1087,7,1948,0.670066476,1,1,26
1088,7,1950,4.116210341,1,0,28
1089,7,1952,-5.517378449,0,0,23
1090,7,1954,-5.327534676,0,0,23
1091,7,1956,-19.99924183,0,1,16
1092,7,1958,12.44511604,1,1,32
1093,7,1960,9.821090102,1,1,30
1094,7,1962,12.04271019,1,1,32
1095,7,1966,11.60786748,1,1,31
1096,7,1968,11.5429908,1,1,31
1097,7,1970,12.23006248,1,1,32
1098,7,1974,33.69877934,1,1,42
1099,7,1976,11.18887365,1,1,31
1100,7,1978,18.11168492,1,0,35
1101,7,1980,-5.86707294,0,1,23
1102,7,1984,5.407351255,1,1,28
1103,7,1986,39.29133117,1,1,45
1104,7,1988,32.98566639,1,1,42
1105,7,1990,4.208663106,1,1,28
1106,7,1994,26.8980056,1,1,39
1107,7,1996,43.27519536,1,1,47
1108,7,1998,43.96201372,1,1,47
1109,7,2000,44.66,1,1,48
1110,7,2004,48.74,1,1,50
1111,7,1942,-4.242499,0,0,23
1112,7,1944,-0.981782267,0,0,25
1113,7,1946,-21.74882591,0,0,15
1114,7,1948,-11.76280677,0,0,20
1115,7,1950,-11.02875471,0,0,20
1116,7,1952,-20.71863115,0,0,15
1117,7,1954,-14.83352482,0,0,18
1118,7,1956,-37.23379374,0,1,7
1119,7,1958,1.811102033,1,0,26
1120,7,1960,-3.336113691,0,0,24
1121,7,1962,-4.013618827,0,1,23
1122,7,1966,1.915407181,1,0,26
1123,7,1968,-4.079180956,0,0,23
1124,7,1970,-13.97186518,0,0,19
1125,7,1974,-8.003586531,0,0,21
1126,7,1976,-23.95366728,0,0,14
1127,7,1978,-16.72735214,0,0,17
1128,7,1980,-25.15419722,0,0,13
1129,7,1984,-40.78789949,0,0,5
1130,7,1986,-7.081985474,0,0,22
1131,7,1988,-44.71071661,0,0,3
1132,7,1996,-22.82808721,0,0,14
1133,7,1998,-39.19637799,0,0,6
1134,7,2000,-17.04,0,0,17
1135,7,2004,-4.86,0,0,23
1136,7,2006,-3.42,0,1,24
1137,7,1946,-12.30537593,0,0,19
1138,7,1948,-3.662115335,0,0,24
1139,7,1950,-7.371324301,0,0,22
1140,7,1952,-13.40925694,0,0,19
1141,7,1954,-5.500757694,0,0,23
1142,7,1956,-23.85101318,0,1,14
1143,7,1958,7.59575367,1,1,29
1144,7,1960,10.19878387,1,1,31
1145,7,1962,17.02963114,1,1,34
1146,7,1966,18.12562943,1,1,35
1147,7,1968,12.6301527,1,1,32
1148,7,1970,10.46541631,1,0,31
1149,7,1974,-2.435857058,0,0,24
1150,7,1976,-33.76302719,0,1,9
1151,7,1978,4.638183117,1,1,28
1152,7,1980,0.73069334,1,1,26
1153,7,1984,-8.840382099,0,0,21
1154,7,1986,-21.78109884,0,0,15
1155,7,1988,-47.27737904,0,0,2
1156,7,1990,-4.46523726,0,0,23
1157,7,1994,-6.672886014,0,1,22
1158,7,1996,6.132104993,1,1,29
1159,7,1998,1.490867138,1,1,26
1160,7,2000,9.333201,1,0,30
1161,7,2004,-22.06,0,1,14
1162,7,2006,12.92,1,1,32
1163,7,1966,-1.219081879,0,0,25
1164,7,1968,-24.57543612,0,1,13
1165,7,1970,2.139830589,1,1,27
1166,7,1974,27.30198801,1,1,39
1167,7,1976,13.6602819,1,1,32
1168,7,1978,28.39565575,1,1,40
1169,7,1980,18.32726896,1,0,35
1170,7,1984,-27.96621025,0,0,12
1171,7,1986,-28.35092843,0,0,11
1172,7,1988,-33.01391304,0,0,9
1173,7,1990,-48.74060154,0,0,1
1174,7,1994,-32.37908185,0,0,9
1175,7,1996,-0.696798328,0,0,25
1176,7,1998,-18.55407953,0,0,16
1177,7,1946,-14.7256583,0,0,18
1178,7,1948,-0.450673281,0,0,25
1179,7,1950,-0.845526123,0,0,25
1180,7,1952,-10.20094156,0,0,20
1181,7,1954,-2.009519935,0,0,24
1182,7,1956,-22.90072143,0,1,14
1183,7,1958,12.07553148,1,1,32
1184,7,1960,7.950624824,1,1,29
1185,8,1946,-12.79601753,0,0,19
1186,8,1948,-1.578253508,0,0,25
1187,8,1950,-13.30870688,0,0,19
1188,8,1952,-3.855541348,0,1,24
1189,8,1954,9.821403027,1,0,30
1190,8,1956,-3.912997246,0,1,24
1191,8,1958,0.456520915,1,1,26
1192,8,1960,0.971400738,1,1,26
1193,8,1962,6.019979715,1,1,29
1194,8,1964,13.13949525,1,0,32
1195,8,1966,-11.54494584,0,0,20
1196,8,1968,-17.34588146,0,0,17
1197,8,1970,-9.167069197,0,0,21
1198,8,1972,-25.68374574,0,0,13
1199,8,1976,-3.838935494,0,0,24
1200,8,1978,-17.02524424,0,0,17
1201,8,1980,-24.29412603,0,1,13
1202,8,1982,6.051132083,1,1,29
1203,8,1984,17.04428792,1,1,34
1204,8,1986,32.71024227,1,1,42
1205,8,1988,35.03328264,1,1,43
1206,8,1990,32.82214999,1,0,42
1207,8,1992,-12.89674342,0,0,19
1208,8,1994,-44.17870045,0,0,3
1209,8,1996,-42.09368527,0,0,4
1210,8,1998,-34.54608023,0,0,8
1211,8,2002,-45.92,0,0,3
1212,8,2004,-39.88,0,0,6
1213,8,2006,-19.18,0,0,16
1214,9,1954,-1.497605443,0,0,25
1215,9,1956,-12.70149648,0,0,19
1216,9,1958,-17.56757498,0,0,17
1217,9,1960,-16.85267389,0,1,17
1218,9,1978,26.52394772,1,1,39
1219,9,1980,22.41939306,1,1,37
1220,9,1986,27.50030756,1,1,39
1221,9,1988,33.76560509,1,1,42
1222,9,1990,4.469272494,1,1,28
1223,9,1994,-23.20628166,0,0,14
1224,9,1996,-45.14541626,0,0,3
1225,9,2006,-37.08,0,0,7
1226,9,1964,45.36248446,1,1,48
1227,9,1980,41.18872583,1,1,46
1228,9,1990,13.86575699,1,1,32
1229,9,1994,22.65747488,1,1,37
1230,9,2000,44.26,1,1,48
1231,9,2004,23.3,1,1,37
1232,9,1964,31.44750595,1,1,41
1233,9,1990,45.30157745,1,1,48
1234,9,1994,15.30127525,1,1,33
1235,9,1998,10.89545488,1,1,31
1236,9,2000,15.18,1,1,33
1237,9,1946,43.8087821,1,1,47
1238,9,1956,21.84318304,1,1,36
1239,9,1960,40.98869562,1,1,46
1240,9,1964,27.84053087,1,1,39
1241,9,1970,15.5454129,1,1,33
1242,9,1974,36.36653721,1,1,44
1243,9,1978,46.24424875,1,1,49
1244,9,1980,31.53151274,1,1,41
1245,9,1984,29.56861556,1,1,40
1246,9,1988,-0.315863033,0,0,25
1247,9,1990,-11.82779372,0,0,20
1248,9,2000,-36.44,0,0,7
1249,9,2006,-39.34,0,0,6
1250,9,1946,22.59842157,1,1,37
1251,9,1948,41.29741192,1,1,46
1252,9,1956,2.88362205,1,1,27
1253,9,1958,33.94682109,1,1,42
1254,9,1974,-7.983782887,0,0,22
1255,9,1976,-17.94775724,0,0,17
1256,9,1978,-2.138471603,0,0,24
1257,9,1980,-11.52254343,0,0,20
1258,9,1990,-19.78364885,0,1,16
1259,9,1994,14.4140929,1,1,33
1260,9,2000,28.54,1,0,40
1261,9,2004,-31.88,0,0,10
1262,9,2006,-19.7,0,0,16
1263,9,1946,42.13413298,1,1,47
1264,9,1948,33.30411017,1,1,42
1265,9,1956,9.481501579,1,1,30
1266,9,1958,43.03021729,1,1,47
1267,9,1960,23.96839559,1,1,37
1268,9,1964,32.09497035,1,1,42
1269,9,1970,44.53448951,1,0,48
1270,9,1976,-30.38093448,0,0,10
1271,9,1986,40.32355249,1,0,46
1272,9,1988,-6.920456886,0,0,22
1273,9,1990,-18.44514608,0,0,16
1274,9,2004,-28.82,0,0,11
1275,9,2006,-19.76,0,0,16
1276,9,1954,10.9147191,1,1,31
1277,9,1956,24.82278645,1,1,38
1278,9,1960,22.83556461,1,1,37
1279,9,1970,6.718936563,1,1,29
1280,9,1976,31.43189847,1,1,41
1281,9,1980,43.53295565,1,1,47
1282,9,1984,17.66153276,1,1,34
1283,9,1990,35.1146847,1,0,43
1284,9,1994,-46.78448439,0,0,2
1285,9,1996,-24.11889732,0,0,13
1286,9,2000,-26.42,0,0,12
1287,9,2006,-26.16,0,0,12
1288,9,1970,-34.32123661,0,1,8
1289,9,1974,13.48869801,1,1,32
1290,9,1976,16.03443921,1,1,34
1291,9,1980,41.01766348,1,0,46
1292,9,1988,-46.01819515,0,0,2
1293,9,1996,-34.95692015,0,0,8
1294,9,1998,-31.57061338,0,0,10
1295,9,2000,-1.6,0,0,25
1296,9,2004,-21.04,0,0,15
1297,9,2006,-7.16,0,1,22
1298,9,1970,41.25041962,1,0,46
1299,9,1978,22.98426628,1,1,37
1300,9,1980,40.73319435,1,0,46
1301,9,1986,-41.66503847,0,0,5
1302,9,1990,-16.2098527,0,0,17
1303,9,1996,-37.32172251,0,0,7
1304,9,2006,-11.84,0,0,20
1305,9,1970,-8.214402199,0,0,21
1306,9,1974,-47.36115038,0,0,2
1307,9,1976,-32.64617026,0,0,9
1308,9,1984,-23.82788658,0,0,14
1309,9,1986,-42.34790802,0,0,4
1310,9,1988,-46.93921804,0,0,2
1311,9,1996,-33.21421444,0,0,9
1312,9,2004,-38.66,0,0,6
1313,9,2006,-31.86,0,0,10
1314,9,1964,-21.11541927,0,1,15
1315,9,1978,10.57314575,1,1,31
1316,9,1980,18.9229846,1,1,35
1317,9,1984,21.02577984,1,1,36
1318,9,1986,45.42891979,1,1,48
1319,9,1988,21.68533802,1,1,36
1320,9,1990,3.872323036,1,1,27
1321,9,1994,3.150048852,1,1,27
1322,9,1996,15.81671536,1,1,33
1323,9,1998,29.73721325,1,1,40
1324,9,2006,39.32,1,1,45
1325,9,1964,-21.17156684,0,1,15
1326,9,1970,43.4281379,1,0,47
1327,9,1974,-1.908567548,0,0,25
1328,9,1976,-7.795515656,0,1,22
1329,9,1978,23.28114212,1,0,37
1330,9,1980,-9.077104926,0,0,21
1331,9,1994,-29.95408773,0,0,11
1332,9,1996,-23.13997746,0,0,14
1333,9,2000,-14.04,0,0,18
1334,9,2004,-29.78,0,0,11
1335,9,1980,49.80604649,1,0,50
1336,9,1986,-49.94392395,0,0,1
1337,9,1988,-42.31538773,0,0,4
1338,9,1996,-28.75534296,0,0,11
1339,9,2000,-27.72,0,0,12
1340,9,2004,-10.6,0,0,20
1341,9,2006,-0.154879979,0,0,25
1342,9,1974,38.10391426,1,1,45
1343,9,1976,45.74352503,1,1,48
1344,9,1978,26.25892162,1,1,39
1345,9,1980,49.89792407,1,1,50
1346,9,1984,10.80064774,1,1,31
1347,9,1986,47.51442373,1,1,49
1348,9,1988,9.703826904,1,1,30
1349,9,1990,32.07986355,1,0,42
1350,9,1996,-46.98257148,0,0,2
1351,9,2004,-35.18,0,0,8
1352,9,2006,-28.74,0,0,11
1353,9,1974,41.05359316,1,1,46
1354,9,1976,40.84641039,1,1,46
1355,9,1978,48.34598601,1,1,50
1356,9,1980,30.73923588,1,0,41
1357,9,1984,-31.42871857,0,0,10
1358,9,1988,-32.19840527,0,0,9
1359,9,1994,-7.59203732,0,0,22
1360,9,1996,-8.519694209,0,0,21
1361,9,1998,-26.16672814,0,0,12
1362,9,2000,-19.98,0,0,16
1363,9,2004,-30.7,0,0,10
1364,9,2006,-12.56,0,0,19
1365,9,1984,12.74329126,1,1,32
1366,9,1986,39.30976391,1,1,45
1367,9,1988,38.80894184,1,1,45
1368,9,1994,-16.13287926,0,0,17
1369,9,1996,-28.00565064,0,0,11
1370,9,2000,-23.64,0,0,14
1371,9,2004,-36.08,0,1,7
1372,9,2006,1.94,1,0,26
1373,9,1984,21.06288671,1,1,36
1374,9,1986,47.07006216,1,1,49
1375,9,1990,-20.76855898,0,0,15
1376,9,2004,-29.46,0,0,11
1377,9,2006,-24.3,0,0,13
1378,9,1984,28.51553857,1,1,40
1379,9,1986,38.10743392,1,1,45
1380,9,1988,44.77787018,1,1,48
1381,9,1990,23.95895422,1,1,37
1382,9,1994,32.14523792,1,1,42
1383,9,1996,31.14806414,1,1,41
1384,9,2000,43.24,1,1,47
1385,9,1994,22.49449492,1,1,37
1386,9,1996,29.98739183,1,1,40
1387,9,2004,40.38,1,1,46
1388,9,1998,-49.50354099,0,0,1
1389,9,2006,-18.94,0,0,16
1390,9,1994,-26.71808004,0,0,12
1391,9,1996,-23.7262845,0,0,14
1392,9,2000,-0.283735647,0,0,25
1393,9,2004,-28.02,0,1,11
1394,9,2006,3.84,1,1,27
1395,9,1996,46.92237079,1,1,49
1396,9,2006,-15.88,0,1,18
1397,9,2006,-16.94,0,0,17
1398,10,1966,16.0685569,1,1,34
1399,10,1968,36.36772335,1,1,44
1400,10,1988,34.00764167,1,1,43
1401,10,1990,42.44517982,1,0,47
1402,10,2000,-38.28,0,0,6
1403,10,1980,47.18555212,1,1,49
1404,10,1988,23.37705791,1,1,37
1405,10,1990,46.04793489,1,1,49
1406,10,1994,32.33817816,1,1,42
1407,10,1998,13.586092,1,1,32
1408,10,2000,6.96,1,1,29
1409,10,2004,33.58,1,1,42
1410,10,1966,23.30800891,1,1,37
1411,10,1990,26.31533146,1,0,39
1412,10,1994,-31.05537891,0,0,10
1413,10,2000,-27.02,0,1,12
1414,10,2004,25.76,1,0,38
1415,10,1966,-0.325032004,0,0,25
1416,10,1968,-15.04597962,0,0,18
1417,10,1970,-30.31361103,0,0,10
1418,10,1974,10.15809774,1,1,31
1419,10,1976,36.62988245,1,1,44
1420,10,1980,38.86750937,1,1,45
1421,10,1984,-6.207239628,0,0,22
